"title","X","sort","date","genre","genre.2","Genre.3","pilot","X1x01","int.ext.ratio","int.ext.weighted","int.percent","int.0.0","int.0.0~0.25","int.0.25~0.50","int.0.50~0.75","int.0.75~1.0","int.1.0","dom.0.0","dom.0.0~0.25","dom.0.25~0.50","dom.0.50~0.75","dom.0.75~1.0","dom.1.0","work.0.0","work.0.0~0.25","work.0.25~0.50","work.0.50~0.75","work.0.75~1.0","work.1.0"
"750","Teen_Wolf_3x10_-_The_Overlooked"," 750"," 909","2002","fantasy","horror","drama","n","n"," 4.8333333","5.641112e+00","0.8285714",0,0.89,0.89,0.78,0.75,0,0,0.13,0.06,0,0.07,0,1,0.87,0.94,1,0.93,1
"751","Teen_Wolf_3x11_-_Alpha_Pact"," 751"," 910","2002","fantasy","horror","drama","n","n"," 4.8571429","4.813853e+00","0.8292683",1,0.82,0.91,0.64,0.89,1,0,0.46,0.4,0.57,0.43,1,1,0.54,0.6,0.43,0.57,0
"752","Teen_Wolf_3x12_-_Lunar_Ellipse"," 752"," 911","2002","fantasy","horror","drama","n","n"," 3.5833333","4.870769e+00","0.7818182",1,0.73,0.71,0.79,0.92,1,0,0.55,0.75,0.12,0.3,0,0,0.45,0.25,0.88,0.7,1
"753","Terminales_1x01_-_Pilot"," 753"," 912","2002","drama","","","y","y"," 3.6000000","3.577086e+00","0.7826087",0,0.58,1,0.75,0.8,1,0,0.33,0.75,0.78,0.8,1,1,0.67,0.25,0.22,0.2,0
"754","Terra_Nova_1x01_-_Pilot"," 754"," 913","2002","sci-fi","action","","y","y"," 0.5652174","7.304493e-01","0.3611111",0,0.56,0.22,0.33,0.33,1,0,0,0.5,0,0.17,1,0,1,0.5,1,0.83,0
"755","Terriers_1x01_-_Pilot"," 755"," 915","2002","crime","drama","","y","y"," 1.0571429","1.282759e+00","0.5138889",1,0.67,0.44,0.56,0.39,1,1,0.67,0.75,0.62,0.77,1,0,0.33,0.25,0.38,0.23,0
"756","The_100_1x01_-_Pilot"," 756"," 917","2002","sci-fi","drama","","y","y"," 1.4615385","1.139973e+00","0.5937500",1,0.62,0.62,0.5,0.62,1,0,0,0.2,0,0.33,1,0,1,0.8,1,0.67,0
"757","The_39_Steps"," 757"," 916","2002","crime","horror","","n","y"," 2.2000000","2.505335e+00","0.6875000",1,0.72,0.54,0.77,0.6,0,0,0.75,0,0.71,0.83,0,1,0.25,1,0.29,0.17,0
"758","The_4400_2x12_-_The_Fifth_Page"," 758"," 918","2002","sci-fi","crime","drama","n","n"," 3.3636364","3.217459e+00","0.7708333",1,0.85,0.85,0.62,0.75,1,0,0.2,0.5,0.47,0.5,1,1,0.8,0.5,0.53,0.5,0
"759","The_4400_3x13_-_Fifty-Fifty"," 759"," 919","2002","sci-fi","crime","drama","n","n"," 3.7000000","4.757603e+00","0.7872340",1,0.92,0.92,0.69,0.55,0,1,0.5,0.5,0.22,0.55,1,0,0.5,0.5,0.78,0.45,0
"760","The_Affair_1x01_-_Pilot"," 760"," 920","2003","drama","","","y","y"," 1.1562500","9.932080e-01","0.5362319",0,0.78,0.44,0.61,0.31,0,0,1,0.8,0.91,0.5,0,1,0,0.2,0.09,0.5,0
"761","The_Americans_1x01_-_Pilot"," 761"," 921","2003","crime","drama","","y","y"," 2.5333333","4.317771e+00","0.7169811",1,0.44,0.86,0.78,0.77,0,0,0.62,0.74,0.61,0.73,1,1,0.38,0.26,0.39,0.27,0
"762","The_Assistants_1x01_-_Pilot"," 762"," 922","2003","comedy","","","y","y"," 2.2307692","3.108720e+00","0.6904762",0,0.45,0.91,0.58,0.73,1,0,0.5,1,0.6,0.57,0,0,0.5,0,0.4,0.43,0
"763","The_Beautiful_Life_1x01_-_Pilot"," 763"," 923","2003","drama","","","y","y"," 8.8000000","1.631259e+01","0.8979592",1,0.92,0.85,0.92,0.91,1,0,0.2,0.6,0.13,0.25,0,0,0.8,0.4,0.87,0.75,1
"764","The_Big_Bang_Theory_1x01_-_Pilot"," 764"," 924","2003","comedy","","","y","y"," 6.5000000","7.079625e+00","0.8666667",1,1,1,0.5,1,1,0,1,1,1,0.5,1,1,0,0,0,0.5,0
"765","The_Big_Bang_Theory_2x04_-_The_Griffin_Equivalency"," 765"," 925","2003","comedy","","","n","n"," 8.0000000","1.577692e+01","0.8888889",1,0.67,1,1,1,1,1,0.5,0,NA,0.5,0,0,0.5,1,NA,0.5,1
"766","The_Big_Bang_Theory_2x05_-_The_Euclid_Alternative"," 766"," 926","2003","comedy","","","n","n","11.0000000","1.630909e+01","0.9166667",1,1,0.67,0.75,1,1,1,1,0,0.5,0.67,0,0,0,1,0.5,0.33,1
"767","The_Big_Bang_Theory_2x10_-_The_Vartabedian_Conundrum."," 767"," 927","2003","comedy","","","n","n","21.0000000","2.158000e+03","0.9545455",1,1,1,1,1,1,1,0.5,0.67,0.5,1,0,0,0.5,0.33,0.5,0,1
"768","The_Blacklist_1x01_-_Pilot"," 768"," 928","2003","crime","drama","","y","y"," 5.1111111","4.637024e+00","0.8363636",1,0.93,0.71,0.86,0.85,1,0,0.23,0.5,0.2,0,0,0,0.77,0.5,0.8,1,1
"769","The_Body_Politic_1x01_-_Pilot_(January_30_2009)"," 769"," 929","2003","drama","","","y","y"," 2.8235294","3.780161e+00","0.7384615",1,0.82,0.76,0.59,0.79,1,1,0,0.6,0.44,0.89,1,0,1,0.4,0.56,0.11,0
"770","The_Bridge_1x01_-_Pilot"," 770"," 930","2003","crime","drama","","y","y"," 1.3225806","1.892922e+00","0.5694444",0,0.39,0.67,0.72,0.5,0,0,0,0.71,0.22,0.33,0,0,1,0.29,0.78,0.67,0
"771","The_C_Word_1x01_-_Pilot"," 771"," 931","2003","drama","","","y","y"," 1.0000000","1.421946e+00","0.5000000",0,0.62,0.38,0.5,0.5,0,1,0.5,0.4,0.83,0.67,0,0,0.5,0.6,0.17,0.33,1
"772","The_Cape_1x01_-_Pilot"," 772"," 932","2003","action","drama","","y","y"," 3.0434783","4.008811e+00","0.7526882",1,0.71,0.83,0.62,0.86,1,1,0.5,0.33,0.27,0.57,1,0,0.5,0.67,0.73,0.43,0
"773","The_Carrie_Diaries_1x01_-_Pilot"," 773"," 933","2003","comedy","","","y","y"," 2.5789474","3.708618e+00","0.7205882",1,0.88,0.71,0.71,0.59,0,1,0.5,0.36,0.57,0.58,0,0,0.5,0.64,0.43,0.42,0
"774","The_Chicago_Code_1x01_-_Pilot"," 774"," 934","2003","crime","action","drama","y","y"," 1.1739130","7.326121e-01","0.5400000",0,0.38,0.62,0.62,0.55,1,0,0,0.27,0.1,0.44,0,0,1,0.73,0.9,0.56,1
"775","The_Client_List_1x01_-_Pilot"," 775"," 935","2003","drama","","","y","y"," 3.8125000","4.551079e+00","0.7922078",1,0.71,0.9,0.71,0.72,1,0,0.69,0.5,0.58,0.7,0,0,0.31,0.5,0.42,0.3,0
"776","The_Closer_1x04_-_Show_yourself"," 776"," 937","2003","crime","drama","","n","n"," 1.6818182","3.073918e+00","0.6271186",0,0.47,0.87,0.73,0.43,1,0,0.08,0,0.33,0.5,0,1,0.92,1,0.67,0.5,1
"777","The_Crazy_Ones_1x01_-_Pilot"," 777"," 938","2003","comedy","","","y","y","10.5000000","9.273810e+00","0.9130435",1,0.67,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
"778","The_Crow_1x01_-_Pilot"," 778"," 939","2003","action","crime","drama","y","y"," 1.6250000","2.428049e+00","0.6190476",1,0.27,0.73,0.73,0.78,0,0,0.57,0.5,0.25,0.75,0,0,0.43,0.5,0.75,0.25,0
"779","The_Dead_Zone_1x01_-_Wheel_of_Fortune"," 779"," 940","2004","fantasy","drama","","y","y"," 0.9629630","1.246760e+00","0.4905660",0,0.5,0.57,0.57,0.25,0,0,0.71,0.31,0.18,0.5,0,0,0.29,0.69,0.82,0.5,0
"780","The_Dead_Zone_1x02_-_What_It_Seems"," 780"," 941","2004","fantasy","drama","","n","n"," 0.8500000","7.652103e-01","0.4594595",0,0.46,0.54,0.38,0.67,0,1,0.55,0.38,1,0.67,1,0,0.45,0.62,0,0.33,0
"781","The_Dead_Zone_1x03_-_Quality_of_Life"," 781"," 942","2004","fantasy","drama","","n","n"," 3.8333333","4.762007e+00","0.7931034",0,0.73,0.75,0.82,0.75,1,0,0.1,0.33,0.56,0.25,0,0,0.9,0.67,0.44,0.75,0
"782","The_Dead_Zone_1x04_-_Enigma"," 782"," 943","2004","fantasy","drama","","n","n"," 1.0000000","2.486229e+00","0.5000000",1,0.62,0.23,0.69,0.45,0,0,1,0.5,0.73,0.33,0,1,0,0.5,0.27,0.67,1
"783","The_Dead_Zone_1x05_-_Netherworld"," 783"," 944","2004","fantasy","drama","","n","n"," 3.4285714","8.685015e+00","0.7741935",0,0.88,0.75,0.75,0.71,1,0,1,0,0.5,1,1,0,0,1,0.5,0,0
"784","The_Dead_Zone_1x06_-_The_House"," 784"," 945","2004","fantasy","drama","","n","n"," 1.8125000","1.420165e+00","0.6444444",0,0.58,0.75,0.75,0.5,1,0,0.75,0.4,0.5,1,1,0,0.25,0.6,0.5,0,0
"785","The_Dead_Zone_1x07_-_Unreasonable_Doubt"," 785"," 946","2004","fantasy","drama","","n","n"," 2.2000000","2.203244e+00","0.6875000",0,0.78,0.56,0.89,0.5,1,0,0.38,0.17,0,0,0,0,0.62,0.83,1,1,1
"786","The_Dead_Zone_1x08_-_The_Seige"," 786"," 947","2004","fantasy","drama","","n","n"," 1.0000000","1.391129e+00","0.5000000",0,0.4,0.4,0.6,0.7,1,0,0,0,0,0,0,0,1,1,1,1,1
"787","The_Dead_Zone_1x09_-_Enemy_Mind"," 787"," 948","2004","fantasy","drama","","n","n"," 0.8888889","1.422070e+00","0.4705882",0,0.43,0.57,0.36,0.5,1,1,0.5,0.44,0.2,0.6,1,1,0.5,0.56,0.8,0.4,0
"788","The_Dead_Zone_1x10_-_Here_Be_Monsters"," 788"," 949","2004","fantasy","drama","","n","n"," 1.2777778","1.988759e+00","0.5609756",0,0.54,0.85,0.54,0.27,0,0,0,0.15,0.41,0,0,0,1,0.85,0.59,1,0
"789","The_Dead_Zone_1x11_-_Dinner_With_Dana"," 789"," 950","2005","fantasy","drama","","n","n"," 3.6250000","9.779118e+00","0.7837838",0,0.91,0.8,0.73,0.56,1,1,1,0.78,0.88,1,0,0,0,0.22,0.12,0,0
"790","The_Dead_Zone_1x12_-_Shaman"," 790"," 951","2005","fantasy","drama","","n","n"," 1.1000000","2.162103e+00","0.5238095",0,0.09,0.82,0.64,0.5,1,0,0,0.67,0.33,NA,0,0,1,0.33,0.67,NA,0
"791","The_Dead_Zone_1x13_-_Destiny"," 791"," 952","2005","fantasy","drama","","n","n"," 2.4000000","3.708361e+00","0.7058824",0,0.6,0.7,0.8,0.62,0,1,0.89,1,0.67,0.67,0,0,0.11,0,0.33,0.33,1
"792","The_Dead_Zone_2x01_-_Valley_of_the_Shadow"," 792"," 953","2005","fantasy","drama","","n","n"," 2.2307692","1.146144e+01","0.6904762",1,0.91,0.73,0.55,0.64,1,0,0.67,0.89,0.71,0.33,0,1,0.33,0.11,0.29,0.67,0
"793","The_Dead_Zone_2x02_-_Descent"," 793"," 954","2005","fantasy","drama","","n","n"," 1.7500000","1.017775e+00","0.6363636",0,0.33,0.67,0.78,0.88,1,0,NA,NA,0.5,1,1,0,NA,NA,0.5,0,0
"794","The_Dead_Zone_2x03_-_Ascent"," 794"," 955","2005","fantasy","drama","","n","n"," 5.7500000","5.137787e+00","0.8518519",1,0.87,0.93,0.8,0.85,0,0,0,0.27,0.5,0.18,0,1,1,0.73,0.5,0.82,1
"795","The_Dead_Zone_2x04_-_The_Outsider"," 795"," 956","2005","fantasy","drama","","n","n"," 2.7142857","7.339786e+00","0.7307692",0,0.5,0.79,0.79,0.82,1,1,0.17,0.25,0.27,0.75,1,0,0.83,0.75,0.73,0.25,1
"796","The_Dead_Zone_2x05_-_Precipitate"," 796"," 957","2005","fantasy","drama","","n","n"," 1.3076923","8.475675e-01","0.5666667",1,0.75,0.88,0.38,0.31,0,0,0.19,0.8,0.38,0,0,1,0.81,0.2,0.62,1,0
"797","The_Dead_Zone_2x06_-_Scars"," 797"," 958","2005","fantasy","drama","","n","n"," 3.4285714","8.221242e+00","0.7741935",1,0.78,0.67,0.67,0.83,1,1,0.57,0.43,0.56,0.4,0,0,0.43,0.57,0.44,0.6,0
"798","The_Dead_Zone_2x07_-_Misbegotten"," 798"," 959","2005","fantasy","drama","","n","n"," 5.3333333","1.450205e+01","0.8421053",1,0.62,0.91,0.91,0.9,1,1,0.86,0.71,0.78,0.89,1,0,0.14,0.29,0.22,0.11,0
"799","The_Dead_Zone_2x08_-_Cabin_Pressure"," 799"," 960","2005","fantasy","drama","","n","n","34.0000000","4.825385e+02","0.9714286",1,1,1,1,0.9,1,0,0.25,0,0,1,0,0,0.75,1,1,0,0
"800","The_Dead_Zone_2x09_-_The_Man_Who_Never_Was"," 800"," 961","2005","fantasy","drama","","n","n"," 1.5500000","2.044045e+00","0.6078431",1,0.77,0.69,0.46,0.54,0,1,0.82,0.56,0.6,1,0,0,0.18,0.44,0.4,0,0
"801","The_Dead_Zone_2x10_-_Dead_Men_Tell_Tales"," 801"," 962","2006","fantasy","drama","","n","n"," 2.2500000","3.693617e+00","0.6923077",1,0.6,0.8,0.82,0.56,0,0,1,0.22,0,0.2,1,1,0,0.78,1,0.8,1
"802","The_Dead_Zone_2x11_-_Playing_God"," 802"," 963","2006","fantasy","drama","","n","n"," 2.1875000","5.396570e+00","0.6862745",1,0.71,0.71,0.73,0.69,1,1,0.38,0,0.18,0.67,0,0,0.62,1,0.82,0.33,0
"803","The_Dead_Zone_2x12_-_Zion"," 803"," 964","2006","fantasy","drama","","n","n"," 2.8750000","7.799091e+00","0.7419355",1,0.62,0.78,0.62,1,1,0,1,0.4,0.83,1,1,0,0,0.6,0.17,0,0
"804","The_Dead_Zone_2x13_-_The_Storm"," 804"," 965","2006","fantasy","drama","","n","n"," 1.1428571","1.123260e+00","0.5333333",0,0.67,0.33,0.56,0.5,0,0,0.33,NA,1,0.5,0,0,0.67,NA,0,0.5,0
"805","The_Dead_Zone_2x14_-_Plague"," 805"," 966","2006","fantasy","drama","","n","n"," 3.6363636","4.724550e+00","0.7843137",0,0.64,0.64,0.93,1,1,0,0.07,0,0.4,0.25,0,1,0.93,1,0.6,0.75,0
"806","The_Dead_Zone_2x15_-_Deja_Voodoo"," 806"," 967","2006","fantasy","drama","","n","n"," 1.0769231","2.592935e+00","0.5185185",0,0.5,0.5,0.5,0.4,0,0,0,0.33,0.5,0.33,1,1,1,0.67,0.5,0.67,0
"807","The_Dead_Zone_2x16_-_The_Hunt"," 807"," 968","2006","fantasy","drama","","n","n"," 3.3333333","3.179566e+00","0.7692308",0,0.88,0.81,0.7,0.68,1,1,0.31,0.11,0.15,0.54,0,0,0.69,0.89,0.85,0.46,1
"808","The_Dead_Zone_2x17_-_The_Mountain"," 808"," 969","2006","fantasy","drama","","n","n"," 0.3333333","2.223099e-01","0.2500000",0,0.22,0.44,0.22,0,0,0,0.2,1,0,NA,0,0,0.8,0,1,NA,0
"809","The_Dead_Zone_2x18_-_The_Combination"," 809"," 970","2006","fantasy","drama","","n","n","17.5000000","1.978200e+01","0.9459459",1,0.75,0.77,1,0.91,1,0,0.25,0.17,0,0.1,0,1,0.75,0.83,1,0.9,1
"810","The_Dead_Zone_2x19_-_Visions"," 810"," 971","2006","fantasy","drama","","n","n"," 0.8181818","7.502487e-01","0.4500000",0,0.58,0.36,0.36,0.6,1,0,0.86,0,0.33,0.25,0,0,0.14,1,0.67,0.75,0
"811","The_Dead_Zone_3x03_-_Collision"," 811"," 974","2006","fantasy","drama","","n","n"," 1.9444444","1.594042e+00","0.6603774",0,0.8,0.8,0.53,0.46,0,1,0.46,0.4,0.67,0.67,0,0,0.54,0.6,0.33,0.33,0
"812","The_Dead_Zone_3x04_-_Cold_Hard_Truth"," 812"," 975","2014","fantasy","drama","","n","n"," 1.3333333","2.067663e+00","0.5714286",0,0.56,0.67,0.59,0.42,1,0,0.25,0.46,0.46,0.11,0,0,0.75,0.54,0.54,0.89,1
"813","The_Dead_Zone_3x05_-_Total_Awarness"," 813"," 976","2010","fantasy","drama","","n","n"," 0.7500000","1.288627e+00","0.4285714",0,0.67,0.5,0.31,0.53,1,1,0.4,0.71,0.14,0.33,0,1,0.6,0.29,0.86,0.67,1
"814","The_Dead_Zone_3x06_-_No_Questions_Asked"," 814"," 977","2011","fantasy","drama","","n","n"," 1.2941176","3.207754e+00","0.5641026",1,0.45,0.45,0.73,0.75,0,1,0.57,0.67,0.88,0.71,1,0,0.43,0.33,0.12,0.29,0
"815","The_Dead_Zone_3x07_-_Looking_Glass"," 815"," 978","2011","fantasy","drama","","n","n"," 3.6153846","6.178549e+00","0.7833333",1,0.88,0.76,0.65,0.88,1,0,0.38,0.78,0.91,0.45,0,1,0.62,0.22,0.09,0.55,0
"816","The_Dead_Zone_3x08_-_Speak_Now"," 816"," 979","2013","fantasy","drama","","n","n"," 4.0000000","6.899802e+00","0.8000000",1,0.87,0.6,0.86,0.73,1,1,0.75,0.75,0.55,0.75,0,0,0.25,0.25,0.45,0.25,1
"817","The_Dead_Zone_3x09_-_Cycle_of_Violence"," 817"," 980","2012","fantasy","drama","","n","n"," 4.0833333","2.801620e+00","0.8032787",1,0.76,0.78,0.76,0.94,1,1,0.08,0.18,0.33,0.43,0,0,0.92,0.82,0.67,0.57,0
"818","The_Dead_Zone_3x10_-_Instinct"," 818"," 981","2014","fantasy","drama","","n","n"," 0.8684211","1.015352e+00","0.4647887",0,0.3,0.58,0.47,0.53,1,0,0.8,0.3,0,0.4,0,0,0.2,0.7,1,0.6,1
"819","The_Dead_Zone_3x11_-_Shadows"," 819"," 982","2013","fantasy","drama","","n","n"," 1.6111111","1.210397e+00","0.6170213",0,0.46,0.71,0.77,0.58,1,0,0.73,0.22,0,0.71,1,0,0.27,0.78,1,0.29,0
"820","The_Dead_Zone_3x12_-_Tipping_Point_pt._1"," 820"," 983","2009","fantasy","drama","","n","n"," 2.7777778","5.776160e+00","0.7352941",1,0.8,0.6,0.8,1,1,1,0.43,0.17,0.36,0.57,1,0,0.57,0.83,0.64,0.43,0
"821","The_Dead_Zone_4x01_-_Broken_Circle"," 821"," 984","2013","fantasy","drama","","n","n"," 1.5172414","2.535247e+00","0.6027397",0,0.8,0.32,0.48,0.88,1,0,0.29,0.62,0.5,0.79,0,0,0.71,0.38,0.5,0.21,1
"822","The_Dead_Zone_4x02_-_The_Collector"," 822"," 985","2010","fantasy","drama","","n","n"," 2.5833333","4.044368e+00","0.7209302",1,0.74,0.78,0.5,0.86,0,1,0.81,0.85,0.21,0.89,0,0,0.19,0.15,0.79,0.11,0
"823","The_Dead_Zone_4x03_-_Double_Vision"," 823"," 986","2010","fantasy","drama","","n","n"," 3.7777778","3.517175e+00","0.7906977",1,0.7,0.7,0.77,0.95,1,0,0,0.48,0.4,0.5,0,0,1,0.52,0.6,0.5,1
"824","The_Dead_Zone_4x04_-_Still_Life"," 824"," 987","2013","fantasy","drama","","n","n"," 1.6000000","1.626480e+00","0.6153846",0,0.53,0.73,0.56,0.54,1,1,0.77,0.64,0.62,0.62,1,0,0.23,0.36,0.38,0.38,0
"825","The_Dead_Zone_4x05_-_Heroes_and_Demons"," 825"," 988","2010","fantasy","drama","","n","n"," 1.1142857","1.223294e+00","0.5270270",0,0.58,0.74,0.55,0.26,1,0,0.55,0.23,0.73,0.6,0,0,0.45,0.77,0.27,0.4,1
"826","The_Dead_Zone_4x06_-_The_Last_Goodbye"," 826"," 989","2009","fantasy","drama","","n","n"," 1.6250000","1.742326e+00","0.6190476",1,0.72,0.56,0.67,0.4,1,0,0.36,0.46,0.47,0,0,1,0.64,0.54,0.53,1,1
"827","The_Dead_Zone_4x07_-_Grains_of_Sand"," 827"," 990","2009","fantasy","drama","","n","n"," 1.1818182","1.351626e+00","0.5416667",1,0.48,0.48,0.67,0.63,1,1,0.71,0.39,0.71,0.5,1,0,0.29,0.61,0.29,0.5,0
"828","The_Dead_Zone_4x08_-_Vanguard"," 828"," 991","2009","fantasy","drama","","n","n"," 1.6250000","3.444934e+00","0.6190476",1,0.92,0.73,0.27,0.44,1,1,0.3,0.3,0,0.29,1,0,0.7,0.7,1,0.71,0
"829","The_Dead_Zone_4x09_-_Babble_On"," 829"," 992","2009","fantasy","drama","","n","n"," 3.0625000","3.595973e+00","0.7538462",0,0.88,0.76,0.76,0.57,1,1,0.33,0.27,0.38,0.17,0,0,0.67,0.73,0.62,0.83,1
"830","The_Dead_Zone_4x10_-_Old_Dead"," 830"," 993","2009","fantasy","drama","","n","n"," 1.5000000","1.678972e+00","0.6000000",0,0.67,0.67,0.61,0.5,0,0,0.5,1,0.64,NA,0,0,0.5,0,0.36,NA,0
"831","The_Dead_Zone_4x11_-_Saved"," 831"," 994","2009","fantasy","drama","","n","n"," 1.5600000","2.045088e+00","0.6093750",0,0.44,0.61,0.67,0.81,1,0,0.64,1,0.55,0.67,1,0,0.36,0,0.45,0.33,0
"832","The_Dead_Zone_4x12_-_Dead_Zone_Christmas"," 832"," 995","2009","fantasy","drama","","n","n"," 2.0000000","2.562405e+00","0.6666667",0,0.4,0.6,0.8,0.86,1,1,1,0.75,0.78,0.83,1,0,0,0.25,0.22,0.17,0
"833","The_Dead_Zone_5x01_-_Forbidden_Fruit"," 833"," 996","2009","fantasy","drama","","n","n"," 3.3000000","5.269279e+00","0.7674419",1,1,0.83,0.57,0.56,0,1,0.5,0.5,0.8,0.83,1,0,0.5,0.5,0.2,0.17,0
"834","The_Dead_Zone_5x02_-_Independence_Day"," 834"," 997","2009","fantasy","drama","","n","n"," 0.6521739","4.638337e-01","0.3947368",0,0.45,0.25,0.55,0.45,0,0,0,NA,0,0,0,1,1,NA,1,1,1
"835","The_Dead_Zone_5x03_-_Panic"," 835"," 998","2009","fantasy","drama","","n","n"," 3.0000000","5.131386e+00","0.7500000",0,0.75,0.67,0.75,0.82,1,1,0.78,0.69,0.9,0.86,0,0,0.22,0.31,0.1,0.14,0
"836","The_Dead_Zone_5x04_-_Articles_Of_Faith"," 836"," 999","2010","fantasy","drama","","n","n"," 2.4705882","3.554508e+00","0.7118644",1,0.87,0.5,0.73,0.73,0,1,0.33,0.62,0.07,0.31,0,0,0.67,0.38,0.93,0.69,1
"837","The_Dead_Zone_5x05_-_The_Inside_Man"," 837","1000","2010","fantasy","drama","","n","n"," 7.4000000","1.401918e+01","0.8809524",1,0.92,0.83,1,0.7,1,0,0,0,0,0,0,1,1,1,1,1,1
"838","The_Dead_Zone_5x06_-_Lotto_Fever"," 838","1001","2010","fantasy","drama","","n","n"," 1.8125000","3.193543e+00","0.6444444",1,0.5,0.67,0.75,0.7,0,1,0.38,0.17,0.75,0.75,0,0,0.62,0.83,0.25,0.25,1
"839","The_Dead_Zone_5x07_-_Symmetry"," 839","1002","2010","fantasy","drama","","n","n"," 0.5434783","1.380211e+00","0.3521127",0,0.42,0.26,0.53,0.16,0,0,0.67,0.5,0.73,1,0,0,0.33,0.5,0.27,0,0
"840","The_Dead_Zone_5x08_-_Vortex"," 840","1003","2010","fantasy","drama","","n","n"," 1.5416667","2.094411e+00","0.6065574",1,0.5,0.68,0.78,0.39,0,0,0,0.22,0,0.12,0,0,1,0.78,1,0.88,0
"841","The_Dead_Zone_5x09_-_Revelations"," 841","1004","2010","fantasy","drama","","n","n"," 1.4062500","1.390590e+00","0.5844156",0,0.5,0.55,0.81,0.5,1,0,0.38,0.56,0.57,NA,0,0,0.62,0.44,0.43,NA,0
"842","The_Dead_Zone_5x10_-_Into_The_Heart_Of_Darkness"," 842","1005","2010","fantasy","drama","","n","n"," 2.0000000","2.556913e+00","0.6666667",1,0.47,0.79,0.71,0.79,1,1,0.71,0.17,0.86,1,0,0,0.29,0.83,0.14,0,0
"843","The_Dead_Zone_5x11_-_The_Hunting_Party"," 843","1006","2010","fantasy","drama","","n","n"," 2.2307692","2.630363e+00","0.6904762",1,0.73,0.82,0.73,0.5,0,0,0.14,0.5,0,0,0,1,0.86,0.5,1,1,0
"844","The_Divide_1x01_-_Pilot"," 844","1007","2010","crime","drama","","y","y"," 2.9545455","8.433022e+00","0.7471264",1,0.73,0.68,0.86,0.71,1,1,0.3,0.33,0.26,0.54,0,0,0.7,0.67,0.74,0.46,0
"845","The_Event_1x01"," 845","1008","2010","crime","drama","","n","y"," 1.8947368","3.096349e+00","0.6545455",1,0.61,0.5,0.67,0.79,1,0,0.18,0.58,0.5,0.3,0,1,0.82,0.42,0.5,0.7,1
"846","The_Exes_1x01_-_Pilot"," 846","1009","2010","comedy","","","y","y","16.0000000","2.609000e+03","0.9411765",1,1,1,1,1,1,0,0.5,1,1,0.75,1,1,0.5,0,0,0.25,0
"847","The_Fades_1x01"," 847","1010","2010","fantasy","horror","","n","y"," 1.1875000","1.551989e+00","0.5428571",0,0.56,0.83,0.5,0.25,0,0,0.42,0.36,0.58,NA,0,0,0.58,0.64,0.42,NA,0
"848","The_Family_Tools_1x01_-_Pilot"," 848","1011","2010","comedy","","","y","y"," 1.5833333","2.476260e+00","0.6129032",1,0.56,0.6,0.62,0.57,1,1,0.67,0.67,0.57,1,0,0,0.33,0.33,0.43,0,0
"849","The_Firm_1x01_-_Pilot"," 849","1012","2013","crime","action","drama","y","y"," 2.5652174","6.882429e+00","0.7195122",0,0.48,0.86,0.81,0.74,1,0,0.26,0.48,0.5,0.13,0,0,0.74,0.52,0.5,0.87,1
"850","The_Flash_1x01_-_Pilot"," 850","1013","2011","action","drama","","y","y"," 1.2352941","1.031232e+00","0.5526316",0,0.45,0.71,0.5,0.56,1,0,0,0.25,0.2,0.12,0,0,1,0.75,0.8,0.88,1
"851","The_Following_1x01_-_Pilot"," 851","1014","2011","crime","drama","","y","y"," 1.9393939","4.776755e+00","0.6597938",0,0.69,0.8,0.56,0.57,0,0,0.32,0.73,0.7,0.37,0,1,0.68,0.27,0.3,0.63,0
"852","The_Forgotten_1x01_-_Pilot"," 852","1015","2014","crime","drama","","y","y"," 1.5483871","1.877533e+00","0.6075949",1,0.55,0.65,0.62,0.57,1,0,0.44,0.47,0.35,0.47,0,0,0.56,0.53,0.65,0.53,1
"853","The_Fosters_1x01_-_Pilot"," 853","1016","2014","drama","","","y","y"," 1.7647059","1.483106e+00","0.6382979",1,0.79,0.62,0.64,0.43,1,0,0.77,0.73,0.71,0.6,0,1,0.23,0.27,0.29,0.4,0
"854","The_Gates_1x01_-_Pilot"," 854","1017","2014","fantasy","crime","drama","y","y"," 1.5405405","2.272570e+00","0.6063830",1,0.67,0.44,0.83,0.45,0,0,0.53,0.62,0.56,0.5,0,0,0.47,0.38,0.44,0.5,0
"855","The_Glades_1x01_-_Pilot"," 855","1018","2014","crime","action","drama","y","y"," 0.8333333","8.014859e-01","0.4545455",0,0.5,0.53,0.64,0.21,0,0,0,0.3,0,0.3,0,0,1,0.7,1,0.7,1
"856","The_Goldbergs_1x01_-_Pilot"," 856","1019","2008","comedy","","","y","y"," 1.6250000","2.185582e+00","0.6190476",1,0.5,0.71,0.5,1,1,1,0.25,0.4,0.67,1,1,0,0.75,0.6,0.33,0,0
"857","The_Good_Guys_1x01_-_Pilot"," 857","1020","2008","action","comedy","","y","y"," 1.9642857","3.200284e+00","0.6626506",0,0.57,0.62,0.81,0.65,1,0,0.53,0.53,0.56,0,0,0,0.47,0.47,0.44,1,1
"858","The_Good_Wife_1x01_-_Pilot"," 858","1021","2008","crime","drama","","y","y"," 6.8750000","1.137104e+01","0.8730159",0,0.94,0.76,0.88,0.87,1,1,0.22,0.2,0.39,0.33,0,1,0.78,0.8,0.61,0.67,1
